# 	 seed 1993
# 	 elapsed time 7.167582035064697
# 	 reward -49.0
# 	 discounted reward -42.49872521824927
,X_1,Y_1
0,0,0
1,0,1
2,0,2
3,0,3
4,0,4
5,0,5
6,0,6
7,1,6
8,1,7
9,1,6
10,2,6
11,1,6
12,1,7
13,0,7
14,0,6
15,0,7
16,0,6
17,0,7
18,1,7
19,0,7
20,0,8
21,0,9
22,0,10
23,0,11
24,0,12
