# 	 seed 1993
# 	 elapsed time 15.946877002716064
# 	 reward -120.0
# 	 discounted reward -71.98032177815531
,X_8,Y_8
0,0,0
1,1,0
2,0,0
3,0,1
4,0,2
5,0,3
6,1,3
7,2,3
8,2,4
9,2,5
10,1,5
11,1,6
12,2,6
13,2,5
14,1,5
15,0,5
16,0,6
17,1,6
18,2,6
19,1,6
20,2,6
21,2,5
22,2,6
23,2,5
24,2,6
25,2,7
26,2,6
27,2,7
28,2,8
29,2,9
30,1,9
