# 	 seed 1993
# 	 elapsed time 15.495038986206055
# 	 reward -184.0
# 	 discounted reward -122.61792901101536
,X_24,Y_24
0,0,0
1,0,1
2,0,0
3,0,1
4,0,2
5,0,3
6,1,3
7,1,4
8,1,5
9,1,4
10,0,4
11,1,4
12,2,4
13,1,4
14,1,5
15,2,5
16,1,5
17,1,6
18,1,7
19,2,7
20,2,8
21,2,7
22,2,8
23,2,9
24,2,10
25,1,10
26,2,10
27,2,11
28,2,12
