# 	 seed 1993
# 	 elapsed time 3.905975103378296
# 	 reward -41.0
# 	 discounted reward -37.82069434520739
,X_3,Y_3
0,0,0
1,0,1
2,0,2
3,0,3
4,0,4
5,0,5
6,1,5
7,1,6
8,0,6
9,1,6
10,1,7
11,0,7
12,0,8
13,0,9
14,0,10
15,0,11
16,0,12
