# 	 seed 1993
# 	 elapsed time 5.0243470668792725
# 	 reward -53.0
# 	 discounted reward -42.46924544582375
,X_5,Y_5
0,0,0
1,0,1
2,0,2
3,0,1
4,0,0
5,0,1
6,0,2
7,0,3
8,0,4
9,0,5
10,0,6
11,1,6
12,1,7
13,1,8
14,2,8
15,2,9
16,2,10
17,1,10
18,1,11
19,1,12
