# 	 seed 1993
# 	 elapsed time 18.635890007019043
# 	 reward -66.0
# 	 discounted reward -47.42665597114123
# 	 valid policy False
,X_18,Y_18
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,5,0
6,6,0
7,7,0
8,8,0
9,8,1
10,8,2
11,9,2
12,10,2
13,11,2
14,11,1
15,11,2
16,12,2
17,11,2
18,11,3
19,11,2
20,12,2
21,12,1
22,12,2
23,12,1
24,12,0
25,12,1
26,12,2
27,12,3
28,11,3
29,12,3
30,12,2
