# 	 seed 1993
# 	 elapsed time 116.26577496528625
# 	 reward -66.0
# 	 discounted reward -47.42665597114123
# 	 valid policy False
,X_38,Y_38
0,0,0
1,1,0
2,2,0
3,3,0
4,3,1
5,4,1
6,5,1
7,6,1
8,7,1
9,8,1
10,9,1
11,10,1
12,11,1
13,12,1
14,12,2
15,12,1
16,12,2
17,12,3
18,12,2
19,12,3
20,12,2
21,12,1
22,11,1
23,11,0
24,11,1
25,11,2
26,11,3
27,10,3
28,11,3
29,12,3
30,12,2
