# 	 seed 1993
# 	 elapsed time 44.78859615325928
# 	 reward -66.0
# 	 discounted reward -41.542899720711546
# 	 valid policy False
,X_35,Y_35
0,0,0
1,1,0
2,0,0
3,1,0
4,1,1
5,1,0
6,2,0
7,3,0
8,4,0
9,5,0
10,6,0
11,7,0
12,8,0
13,9,0
14,10,0
15,11,0
16,12,0
17,12,1
18,12,2
19,12,1
20,12,0
21,12,1
22,12,2
23,12,3
24,12,2
25,12,3
26,12,2
27,12,1
28,12,2
29,11,2
30,12,2
