# 	 seed 1993
# 	 elapsed time 50.038049936294556
# 	 reward -37.0
# 	 discounted reward -34.655428481706195
# 	 valid policy True
,X_17,Y_17
0,0,0
1,1,0
2,2,0
3,3,0
4,3,1
5,4,1
6,5,1
7,6,1
8,6,2
9,6,3
10,5,3
11,4,3
12,3,3
