# 	 seed 1993
# 	 elapsed time 42.4765739440918
# 	 reward -66.0
# 	 discounted reward -47.42665597114123
# 	 valid policy False
,X_16,Y_16
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,5,0
6,6,0
7,7,0
8,8,0
9,9,0
10,10,0
11,11,0
12,11,1
13,11,2
14,10,2
15,9,2
16,9,1
17,9,0
18,9,1
19,10,1
20,11,1
21,11,0
22,12,0
23,12,1
24,11,1
25,11,0
26,11,1
27,12,1
28,11,1
29,12,1
30,11,1
