# 	 seed 1993
# 	 elapsed time 2.3391239643096924
# 	 reward -44.0
# 	 discounted reward -34.644567707832024
# 	 valid policy True
,X_13,Y_13
0,0,0
1,1,0
2,0,0
3,1,0
4,2,0
5,1,0
6,2,0
7,3,0
8,3,1
9,3,2
10,3,3
