# 	 seed 1993
# 	 elapsed time 17.64828372001648
# 	 reward -30.0
# 	 discounted reward -15.707224721141236
,X_1,Y_1
0,0,0
1,1,0
2,1,1
3,1,0
4,0,0
5,0,1
6,0,0
7,1,0
8,2,0
9,1,0
10,2,0
11,1,0
12,1,1
13,1,0
14,2,0
15,1,0
16,2,0
17,2,1
18,1,1
19,1,0
20,2,0
21,2,1
22,1,1
23,1,0
24,2,0
25,2,1
26,2,0
27,1,0
28,2,0
29,1,0
30,2,0
