# 	 seed 1993
# 	 elapsed time 1.2861969470977783
# 	 reward 2.0
# 	 discounted reward -0.09738706132812691
,X_4,Y_4
0,0,3
1,1,3
2,2,3
3,1,3
4,1,2
5,2,2
6,3,2
7,3,1
8,2,1
9,2,0
