# 	 seed 1993
# 	 elapsed time 1.1394789218902588
# 	 reward 2.0
# 	 discounted reward -0.09738706132812691
,X_8,Y_8
0,0,3
1,1,3
2,2,3
3,3,3
4,3,2
5,3,1
6,3,2
7,3,1
8,3,0
9,2,0
