# 	 seed 1993
# 	 elapsed time 1.2634251117706299
# 	 reward 2.0
# 	 discounted reward -0.09738706132812691
,X_6,Y_6
0,0,3
1,1,3
2,2,3
3,1,3
4,2,3
5,3,3
6,3,2
7,3,1
8,3,0
9,2,0
