,time,discounted_reward,reward,sat
0,60.822367906570435,-15.707224721141236,-30.0,False
1,135.2410261631012,-45.91188047318655,-102.0,False
2,205.82556414604187,-19.993741397756416,-48.0,False
3,270.71665930747986,-23.423599721141237,-39.0,False
4,328.4351501464844,-144.04960758360374,-183.0,False
5,394.1171419620514,-33.99650430114492,-57.0,False
6,462.41093397140503,-62.85039882708787,-138.0,False
7,527.804285287857,-15.707224721141236,-30.0,False
8,594.350340127945,-15.707224721141236,-30.0,False
9,641.4512050151825,-29.574244219584504,13.0,True
10,709.385017156601,-20.826425551629377,-39.0,False
11,777.2901380062103,-17.740644590074325,-39.0,False
12,889.9725532531738,-22.134183365054408,-57.0,False
13,957.4277901649475,-15.707224721141236,-30.0,False
14,1022.1462841033936,-49.0063630277053,-84.0,False
15,1087.4289271831512,-15.707224721141236,-30.0,False
16,1153.822983264923,-48.17617495712471,-84.0,False
17,1212.5083711147308,-38.6599599200143,-75.0,False
18,1323.7374000549316,-19.876845792579015,-39.0,False
19,1391.905375957489,-43.02715955181547,-102.0,False
20,1456.8656001091003,-15.707224721141236,-30.0,False
21,1524.0618741512299,-63.760533645052966,-111.0,False
22,1588.9583621025085,-15.707224721141236,-30.0,False
23,1654.3688321113586,-15.707224721141236,-30.0,False
24,1721.6064751148224,-15.707224721141236,-30.0,False
25,1787.9829151630402,-15.707224721141236,-30.0,False
26,1855.787801027298,-100.58734972114128,-129.0,False
27,1921.5757641792297,-15.707224721141236,-30.0,False
28,1987.5144822597504,-15.707224721141236,-30.0,False
29,2055.3989102840424,-15.707224721141236,-30.0,False
30,2158.3149230480194,-66.86898832750984,-111.0,False
31,2212.4490699768066,-49.01588001893047,0.0,True
32,2280.1326870918274,-15.707224721141236,-30.0,False
33,2346.8884551525116,-15.707224721141236,-30.0,False
34,2414.1467361450195,-15.707224721141236,-30.0,False
35,2480.129866361618,-15.707224721141236,-30.0,False
36,2546.2901690006256,-15.707224721141236,-30.0,False
37,2613.758343219757,-19.103407143959,-39.0,False
38,2681.9913511276245,-31.06068749632423,-57.0,False
39,2749.1016099452972,-114.85569922666743,-147.0,False
40,2861.86670422554,-24.257224721141238,-39.0,False
41,2928.3700721263885,-22.67125315864124,-39.0,False
42,2994.467221021652,-46.13555462591856,-129.0,False
43,3061.0206031799316,-15.707224721141236,-30.0,False
44,3173.2512350082397,-60.67572007348498,-84.0,False
45,3239.843425989151,-17.96032152882333,-39.0,False
46,3306.936546087265,-36.056923763734034,-66.0,False
47,3372.531741142273,-15.707224721141236,-30.0,False
48,3439.648374080658,-40.71168349912587,-75.0,False
49,3552.9677963256836,-66.34796476100648,-93.0,False
50,3665.024798154831,-109.7572247211413,-129.0,False
51,3691.038465976715,13.123779269516405,52.0,True
52,3804.4043939113617,-38.55772113801754,-84.0,False
53,3873.4030890464783,-25.75534340295758,-48.0,False
54,3939.902083158493,-22.67125315864124,-39.0,False
55,3995.090178012848,-42.595253261039595,0.0,True
56,4063.261579990387,-15.707224721141236,-30.0,False
57,4128.605916261673,-15.707224721141236,-30.0,False
58,4196.023287057877,-51.76844816186543,-93.0,False
59,4351.979308128357,-31.49824533090731,-84.0,False
60,4411.885635137558,-46.376334920014294,-84.0,False
61,4479.2950620651245,-19.103407143959,-39.0,False
62,4612.583752155304,-6.608368175313437,33.0,True
63,4681.3200340271,-24.219910703892428,-57.0,False
64,4750.123927116394,-22.134183365054408,-57.0,False
65,4817.978937149048,-15.707224721141236,-30.0,False
66,4885.279279232025,-15.707224721141236,-30.0,False
67,4954.138932943344,-40.096099721141236,-57.0,False
68,5020.599216222763,-15.707224721141236,-30.0,False
69,5088.852242231369,-17.96032152882333,-39.0,False
70,5156.919477939606,-15.707224721141236,-30.0,False
71,5266.863128185272,-24.257224721141238,-39.0,False
72,5335.610799074173,-39.90029081160665,-75.0,False
73,5451.95686006546,-20.96994268876295,-48.0,False
74,5522.335882902145,-106.9140579026087,-156.0,False
75,5592.760333061218,-46.26818440864124,-66.0,False
76,5659.830802202225,-15.707224721141236,-30.0,False
77,5729.82715010643,-18.473436530666447,-39.0,False
78,5797.465341091156,-15.707224721141236,-30.0,False
79,5866.785040140152,-30.38762815864124,-48.0,False
80,5934.918070077896,-15.707224721141236,-30.0,False
81,6006.490903139114,-79.43048466897675,-129.0,False
82,6077.391871929169,-20.826425551629377,-39.0,False
83,6145.811125040054,-15.707224721141236,-30.0,False
84,6215.009356975555,-15.707224721141236,-30.0,False
85,6285.567039966583,-109.7572247211413,-129.0,False
86,6357.7259702682495,-35.018631545675895,-93.0,False
87,6425.730286121368,-19.876845792579015,-39.0,False
88,6542.858630180359,-25.44650430114492,-48.0,False
89,6612.430736064911,-15.707224721141236,-30.0,False
90,6683.55238699913,-32.833636819460835,-93.0,False
91,6754.279875040054,-15.707224721141236,-30.0,False
92,6823.719996213913,-22.67125315864124,-39.0,False
93,6982.888031244278,-102.62076959007437,-138.0,False
94,7189.370588064194,-36.214505073506466,-57.0,False
95,7257.115556001663,-38.07484327940522,-129.0,False
96,7314.117756128311,-36.07370090959732,9.0,True
97,7384.904641151428,-30.997251250235255,-66.0,False
98,7456.366727113724,-15.707224721141236,-30.0,False
99,7526.717749118805,-15.707224721141236,-30.0,False
