,time,discounted_reward,reward,sat
0,150.11571288108826,-44.1451430525544,-84.0,False
1,267.5519528388977,-27.66450507350647,-48.0,False
2,334.6847288608551,-31.97359972114124,-48.0,False
3,404.2920367717743,-46.96203817809332,-84.0,False
4,471.0445477962494,-45.22266382348499,-66.0,False
5,530.6605906486511,-68.09565710851545,-129.0,False
6,597.8791637420654,-59.705840772906214,-93.0,False
7,666.4016869068146,-15.707224721141236,-30.0,False
8,733.4119470119476,-15.707224721141236,-30.0,False
9,799.5894267559052,-20.327303470656783,-39.0,False
10,866.9462218284607,-27.66450507350647,-48.0,False
11,980.4660947322845,-20.456827686919834,-48.0,False
12,1041.8145637512207,-40.61972000396488,-84.0,False
13,1109.449486732483,-15.707224721141236,-30.0,False
14,1221.0299730300903,-15.707224721141236,-30.0,False
15,1286.819893836975,-15.707224721141236,-30.0,False
16,1354.4158427715302,-20.327303470656783,-39.0,False
17,1422.3580148220062,-21.37946940866272,-39.0,False
18,1574.540522813797,-37.96634020248835,-75.0,False
19,1643.5078828334808,-15.707224721141236,-30.0,False
20,1710.3505306243896,-30.38762815864124,-48.0,False
21,1778.4916498661041,-31.1187489886664,-57.0,False
22,1893.6190958023071,-15.707224721141236,-30.0,False
23,2004.5029697418213,-43.02715955181547,-102.0,False
24,2065.7243208885193,-42.41863216755164,-93.0,False
25,2135.335104942322,-25.931544797524626,-57.0,False
26,2203.095611810684,-15.707224721141236,-30.0,False
27,2316.242010831833,-24.257224721141238,-39.0,False
28,2383.984039783478,-15.707224721141236,-30.0,False
29,2450.113536834717,-23.423599721141237,-39.0,False
30,2516.2861256599426,-15.707224721141236,-30.0,False
31,2547.9190788269043,3.87551636917037,49.0,True
32,2639.738835811615,-8.952850872567474,41.0,True
33,2708.001660823822,-15.707224721141236,-30.0,False
34,2822.2117958068848,-38.37333994327316,-111.0,False
35,2935.3929538726807,-48.30160427757433,-75.0,False
36,3005.3320078849792,-21.356503951641095,-48.0,False
37,3073.6549048423767,-15.707224721141236,-30.0,False
38,3141.4373018741608,-15.707224721141236,-30.0,False
39,3209.074871778488,-15.707224721141236,-30.0,False
40,3280.197984933853,-15.707224721141236,-30.0,False
41,3348.3245089054108,-19.103407143959,-39.0,False
42,3415.314169883728,-15.707224721141236,-30.0,False
43,3528.5461847782135,-35.48077944176152,-93.0,False
44,3595.417279958725,-15.707224721141236,-30.0,False
45,3666.722759962082,-30.54488353711151,-66.0,False
46,3734.3824026584625,-15.707224721141236,-30.0,False
47,3802.6657049655914,-15.707224721141236,-30.0,False
48,3871.405341863632,-26.498670239150858,-48.0,False
49,3941.113157749176,-33.377251908018536,-75.0,False
50,4102.544197797775,-30.61104009849333,-66.0,False
51,4171.109116792679,-15.707224721141236,-30.0,False
52,4238.460689783096,-15.707224721141236,-30.0,False
53,4308.210880994797,-30.16101123160297,-57.0,False
54,4379.000838756561,-15.707224721141236,-30.0,False
55,4447.435697793961,-15.707224721141236,-30.0,False
56,4516.178421974182,-15.707224721141236,-30.0,False
57,4583.09909081459,-15.707224721141236,-30.0,False
58,4650.856695652008,-23.423599721141237,-39.0,False
59,4719.587177991867,-24.034997325355985,-57.0,False
60,4788.818541765213,-18.77227935773427,-39.0,False
61,4904.31099486351,-15.707224721141236,-30.0,False
62,4973.419540882111,-24.257224721141238,-39.0,False
63,5040.824727773666,-15.707224721141236,-30.0,False
64,5139.308919668198,-26.296217217423205,10.0,True
65,5206.9472987651825,-15.707224721141236,-30.0,False
66,5321.847687959671,-46.26818440864124,-66.0,False
67,5391.70126581192,-17.740644590074325,-39.0,False
68,5463.277948856354,-19.876845792579015,-39.0,False
69,5532.84934091568,-15.707224721141236,-30.0,False
70,5601.676677703857,-15.707224721141236,-30.0,False
71,5719.2697467803955,-15.707224721141236,-30.0,False
72,5791.802503824234,-15.707224721141236,-30.0,False
73,5861.483815908432,-15.707224721141236,-30.0,False
74,5979.400063991547,-15.707224721141236,-30.0,False
75,6050.283124923706,-15.707224721141236,-30.0,False
76,6122.559548854828,-24.257224721141238,-39.0,False
77,6193.776372909546,-15.707224721141236,-30.0,False
78,6237.082161903381,-10.852036095426222,43.0,True
79,6310.332770824432,-54.21583479086825,-111.0,False
80,6380.93327999115,-38.93762815864124,-57.0,False
81,6450.449538707733,-15.707224721141236,-30.0,False
82,6521.903799057007,-15.707224721141236,-30.0,False
83,6594.578891992569,-22.134183365054408,-57.0,False
84,6713.38122177124,-83.5498814172372,-183.0,False
85,6782.763408899307,-15.707224721141236,-30.0,False
86,6854.492241859436,-25.39483508222891,-57.0,False
87,6922.584376811981,-23.423599721141237,-39.0,False
88,7036.143757820129,-15.707224721141236,-30.0,False
89,7108.143619775772,-15.707224721141236,-30.0,False
90,7178.56990480423,-49.72556355396028,-93.0,False
91,7247.921888828278,-17.740644590074325,-39.0,False
92,7317.406354904175,-20.826425551629377,-39.0,False
93,7435.444386720657,-32.221147576933035,-66.0,False
94,7505.261382818222,-15.707224721141236,-30.0,False
95,7575.854328870773,-15.707224721141236,-30.0,False
96,7638.1968729496,-15.707224721141236,-30.0,False
97,7819.422318696976,-64.27722942575711,-102.0,False
98,7877.85667681694,-15.707224721141236,-30.0,False
99,7935.462335824966,-30.997251250235255,-66.0,False
