# 	 seed 1993
# 	 elapsed time 2267.700541973114
# 	 reward -22.0
# 	 discounted reward -20.383503125
# 	 valid policy True
,X_12,Y_12
0,0,0
1,1,0
2,2,0
3,2,1
4,3,1
5,3,2
6,3,3
