# 	 seed 1993
# 	 elapsed time 27.97160315513611
# 	 reward -66.0
# 	 discounted reward -47.42665597114123
# 	 valid policy False
,X_13,Y_13
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,4,1
6,5,1
7,6,1
8,7,1
9,6,1
10,7,1
11,8,1
12,8,2
13,9,2
14,9,3
15,10,3
16,11,3
17,12,3
18,12,2
19,11,2
20,12,2
21,11,2
22,11,1
23,12,1
24,11,1
25,11,0
26,12,0
27,12,1
28,11,1
29,11,2
30,12,2
