# 	 seed 1993
# 	 elapsed time 38.31661915779114
# 	 reward -22.0
# 	 discounted reward -20.383503125
# 	 valid policy True
,X_14,Y_14
0,0,0
1,1,0
2,2,0
3,2,1
4,3,1
5,3,2
6,3,3
