# 	 seed 1993
# 	 elapsed time 1.255519151687622
# 	 reward -4.0
# 	 discounted reward -5.336571875
# 	 valid policy True
,X_29,Y_29
0,0,0
1,1,0
2,2,0
3,2,1
4,2,2
5,2,3
6,3,3
