# 	 seed 1993
# 	 elapsed time 1.1806988716125488
# 	 reward -24.0
# 	 discounted reward -21.9320831328125
,X_0,Y_0
0,0,0
1,1,0
2,2,0
3,1,0
4,2,0
5,2,1
6,2,2
7,3,2
8,3,3
