# 	 seed 1993
# 	 elapsed time 1.3760640621185303
# 	 reward -24.0
# 	 discounted reward -20.346111570312498
,X_9,Y_9
0,0,0
1,1,0
2,0,0
3,1,0
4,2,0
5,2,1
6,3,1
7,3,2
8,3,3
