# 	 seed 1993
# 	 elapsed time 17.403823137283325
# 	 reward -66.0
# 	 discounted reward -47.42665597114123
,X_7,Y_7
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,5,0
6,5,1
7,6,1
8,6,2
9,7,2
10,8,2
11,9,2
12,9,3
13,10,3
14,11,3
15,12,3
16,11,3
17,11,2
18,11,3
19,10,3
20,10,2
21,10,3
22,11,3
23,12,3
24,12,2
25,11,2
26,11,1
27,12,1
28,11,1
29,11,0
30,12,0
