# 	 seed 1993
# 	 elapsed time 17.064541816711426
# 	 reward -66.0
# 	 discounted reward -47.42665597114123
,X_6,Y_6
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,5,0
6,5,1
7,6,1
8,7,1
9,7,2
10,8,2
11,9,2
12,9,1
13,10,1
14,10,2
15,11,2
16,11,1
17,11,2
18,11,3
19,12,3
20,12,2
21,12,3
22,12,2
23,11,2
24,11,3
25,11,2
26,11,1
27,12,1
28,12,0
29,11,0
30,12,0
