# 	 seed 1993
# 	 elapsed time 5.0845959186553955
# 	 reward -73.0
# 	 discounted reward -63.07794650790907
,X_3,Y_3
0,0,0
1,0,1
2,0,2
3,0,3
4,0,4
5,0,5
6,1,5
7,1,6
8,1,7
9,1,8
10,0,8
11,0,9
12,0,10
13,0,11
14,0,12
