# 	 seed 1993
# 	 elapsed time 13.535257816314697
# 	 reward -66.0
# 	 discounted reward -47.42665597114123
# 	 valid policy False
,X_19,Y_19
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,5,0
6,6,0
7,7,0
8,8,0
9,9,0
10,10,0
11,11,0
12,11,1
13,12,1
14,12,2
15,11,2
16,11,1
17,12,1
18,11,1
19,11,0
20,12,0
21,12,1
22,12,2
23,12,3
24,12,2
25,11,2
26,12,2
27,11,2
28,12,2
29,11,2
30,11,3
