# 	 seed 1993
# 	 elapsed time 1.1328177452087402
# 	 reward -33.0
# 	 discounted reward -29.610840804687502
# 	 valid policy True
,X_1,Y_1
0,0,0
1,1,0
2,2,0
3,2,1
4,3,1
5,4,1
6,4,2
7,4,3
8,3,3
