# 	 seed 1993
# 	 elapsed time 0.9762008190155029
# 	 reward -15.0
# 	 discounted reward -15.316256117187503
# 	 valid policy True
,X_29,Y_29
0,0,0
1,1,0
2,2,0
3,2,1
4,3,1
5,2,1
6,2,2
7,2,3
8,3,3
