# 	 seed 1993
# 	 elapsed time 1.2529771327972412
# 	 reward -42.0
# 	 discounted reward -37.73334080468749
# 	 valid policy True
,X_25,Y_25
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,4,1
6,4,2
7,4,3
8,3,3
