# 	 seed 1993
# 	 elapsed time 1.4431061744689941
# 	 reward -13.0
# 	 discounted reward -12.239628125
# 	 valid policy True
,X_40,Y_40
0,0,0
1,1,0
2,1,1
3,1,2
4,2,2
5,3,2
6,3,3
