# 	 seed 1993
# 	 elapsed time 0.5718069076538086
# 	 reward -4.0
# 	 discounted reward -4.9090718749999995
# 	 valid policy True
,X_38,Y_38
0,0,0
1,1,0
2,1,1
3,1,2
4,2,2
5,2,3
6,3,3
