,reward,time,sat
107,-39.0,587.6981599330902,False
108,-30.0,611.72412276268,False
109,-30.0,639.3284060955048,False
110,-30.0,662.1195719242096,False
111,-30.0,687.4938249588013,False
112,-30.0,710.7529740333557,False
113,-30.0,733.8867819309235,False
114,-30.0,757.1202619075775,False
115,-30.0,780.4814751148224,False
116,-30.0,803.9797399044037,False
117,-30.0,826.6751589775085,False
118,-116.0,849.9378187656403,True
119,-30.0,17.73534107208252,False
120,-93.0,42.37080502510071,False
121,-102.0,66.44360780715942,False
122,-48.0,96.52298069000244,False
123,-57.0,125.22408866882324,False
124,-93.0,148.73458099365234,False
125,-74.0,159.90280079841614,True
126,-39.0,19.062448024749756,False
127,-48.0,42.264652967453,False
128,-39.0,65.78756093978882,False
129,-120.0,86.92878890037537,False
130,-39.0,110.13217401504517,False
131,-57.0,134.16569900512695,False
132,-30.0,157.44872999191284,False
133,-39.0,180.41864490509033,False
134,-30.0,203.70649909973145,False
135,-30.0,231.50577306747437,False
136,-39.0,255.57888984680176,False
137,-48.0,278.7775480747223,False
138,-30.0,301.60066294670105,False
139,-30.0,324.3090569972992,False
140,-30.0,348.6033561229706,False
141,-30.0,371.49015712738037,False
142,-30.0,394.16822123527527,False
143,-93.0,418.5907440185547,False
144,-30.0,442.599732875824,False
145,-57.0,467.54990887641907,False
146,-129.0,485.0520701408386,False
147,-30.0,508.26904225349426,False
148,-30.0,531.4322638511658,False
149,-30.0,556.5219728946686,False
150,-57.0,579.9315991401672,False
151,-30.0,602.9687550067902,False
152,-30.0,632.0476322174072,False
153,-48.0,661.106901884079,False
154,-57.0,685.4751329421997,False
155,-64.0,700.7797410488129,True
156,-67.0,6.958046913146973,True
157,-57.0,18.25460195541382,False
158,-66.0,36.41641902923584,False
159,-30.0,60.58051109313965,False
160,-89.0,75.15038633346558,True
161,-30.0,18.59867000579834,False
162,-84.0,43.494199991226196,False
163,-75.0,71.4740059375763,False
164,-30.0,95.20182800292969,False
165,-30.0,119.49648213386536,False
166,-93.0,148.93560004234314,False
167,-57.0,178.23004627227783,False
168,-57.0,202.67141127586365,False
169,-66.0,233.83966827392578,False
170,-57.0,310.39490032196045,False
171,-30.0,389.21949005126953,False
172,-39.0,452.58760118484497,False
173,-47.0,475.7987780570984,True
174,-165.0,38.04474973678589,False
175,-57.0,96.6278908252716,False
176,-63.0,121.97967171669006,True
177,-30.0,49.008402824401855,False
178,-75.0,131.64329290390015,False
179,-93.0,187.35790300369263,False
180,-30.0,272.34500193595886,False
181,-30.0,374.3204309940338,False
182,-30.0,479.467120885849,False
183,-39.0,609.1643640995026,False
184,-39.0,752.9379489421844,False
185,-48.0,984.768630027771,False
186,-30.0,1255.7642600536346,False
187,-30.0,1514.9944410324097,False
188,-39.0,1736.6846039295197,False
189,-93.0,1851.3453450202942,False
190,-111.0,2023.350131034851,False
191,-30.0,2112.4579367637634,False
192,-48.0,2204.9974358081818,False
193,-30.0,2328.8179869651794,False
194,-39.0,2519.9995441436768,False
195,-39.0,2946.4633679389954,False
196,-57.0,3234.492248058319,False
197,-30.0,3514.6209149360657,False
198,-81.0,3642.7268080711365,True
199,-30.0,235.78737211227417,False
200,-66.0,608.3873081207275,False
201,-84.0,909.310613155365,False
202,-30.0,1217.3942511081696,False
203,-48.0,1469.6763730049133,False
204,-57.0,1680.0071380138397,False
205,-48.0,1850.6103661060333,False
206,-76.0,1975.6015508174896,True
207,-48.0,199.84696507453918,False
208,-30.0,427.19171619415283,False
209,-30.0,509.1467671394348,False
210,-30.0,532.1208939552307,False
211,-93.0,562.7125749588013,False
212,-30.0,585.6035821437836,False
213,-30.0,614.6931700706482,False
214,-39.0,638.7719659805298,False
215,-30.0,662.8199760913849,False
216,-30.0,696.4708139896393,False
217,-39.0,720.5446889400482,False
218,-30.0,748.7558510303497,False
219,-84.0,773.2481331825256,False
220,-30.0,796.904853105545,False
221,-48.0,820.645180940628,False
222,-75.0,841.4504511356354,False
223,-30.0,865.9673080444336,False
224,-30.0,889.4463601112366,False
225,-93.0,913.8023521900177,False
226,-57.0,936.6606132984161,False
227,-30.0,959.9821901321411,False
228,-30.0,982.5862920284271,False
229,-57.0,1005.9461340904236,False
230,-57.0,1029.4246301651,False
231,-93.0,1054.2416582107544,False
232,-30.0,1080.8558452129364,False
233,-30.0,1105.522686958313,False
234,-30.0,1133.0463292598724,False
235,-52.0,1142.4857411384583,True
236,-66.0,22.717479944229126,False
237,-30.0,45.797425985336304,False
238,-30.0,70.1909430027008,False
239,-84.0,94.09955215454102,False
240,-138.0,113.45788097381592,False
241,-39.0,136.1958520412445,False
242,-39.0,159.48003101348877,False
243,-30.0,187.11926412582397,False
244,-30.0,209.98147106170654,False
245,-30.0,234.10847902297974,False
246,-39.0,257.8270652294159,False
247,-78.0,271.0083239078522,True
248,-39.0,17.91713309288025,False
249,-102.0,41.9626190662384,False
250,-30.0,64.65338706970215,False
251,-30.0,93.43575811386108,False
252,-84.0,113.30226993560791,False
253,-57.0,137.9388439655304,False
254,-30.0,161.69756317138672,False
255,-30.0,184.70392298698425,False
256,-57.0,208.48159193992615,False
257,-39.0,231.15546584129333,False
258,-75.0,255.5408010482788,False
259,-30.0,278.26719903945923,False
260,-66.0,302.02755880355835,False
261,-30.0,329.95432591438293,False
262,-30.0,354.9309320449829,False
263,-30.0,380.2159550189972,False
264,-30.0,406.90486693382263,False
265,-30.0,430.3133718967438,False
266,-138.0,457.7107000350952,False
267,-30.0,480.6233789920807,False
268,-57.0,509.7966959476471,False
269,-30.0,532.82834815979,False
270,-84.0,560.4543180465698,False
271,-30.0,583.4975559711456,False
272,-57.0,607.5843079090118,False
273,-30.0,629.9136791229248,False
274,-30.0,654.4265341758728,False
275,-30.0,677.348119020462,False
276,-57.0,701.0609138011932,False
277,-78.0,714.0311348438263,True
278,-84.0,23.855420112609863,False
279,-57.0,48.64940094947815,False
280,-30.0,71.89688992500305,False
281,-30.0,95.29209685325623,False
282,-30.0,117.55153608322144,False
283,-84.0,144.93209791183472,False
284,-57.0,167.34437108039856,False
285,-30.0,190.5249571800232,False
286,-30.0,213.9663770198822,False
287,-30.0,237.44644498825073,False
288,-55.0,258.1525058746338,True
289,-30.0,17.887003183364868,False
290,-48.0,50.117408990859985,False
291,-30.0,72.89421701431274,False
292,-30.0,95.7766273021698,False
293,-30.0,118.46990990638733,False
294,-55.0,133.90189695358276,True
295,-30.0,18.905773878097534,False
296,-56.0,29.622279167175293,True
297,-57.0,20.453070163726807,False
298,-30.0,45.11306118965149,False
299,-57.0,70.50509691238403,False
300,-30.0,98.51228022575378,False
301,-48.0,121.86592888832092,False
302,-30.0,144.26891016960144,False
303,-30.0,166.55976700782776,False
304,-30.0,190.7340760231018,False
305,-39.0,214.43397092819214,False
306,-45.0,229.13684105873108,True
307,-30.0,18.967178106307983,False
308,-30.0,42.23118615150452,False
309,-30.0,66.72401213645935,False
310,-30.0,89.45073103904724,False
311,-30.0,111.64350318908691,False
312,-57.0,140.38807010650635,False
313,-73.0,155.81881713867188,True
314,-75.0,19.941114902496338,False
315,-93.0,48.662014961242676,False
316,-30.0,71.84324288368225,False
317,-30.0,94.89730668067932,False
318,-30.0,122.35093665122986,False
319,-30.0,144.9623818397522,False
320,-39.0,170.2092638015747,False
321,-30.0,193.40750885009766,False
322,-93.0,216.71625781059265,False
323,-30.0,243.93472981452942,False
324,-66.0,266.90088391304016,False
325,-30.0,290.146648645401,False
326,-48.0,319.9269268512726,False
327,-48.0,344.4222078323364,False
328,-30.0,367.8886499404907,False
329,-30.0,390.76927375793457,False
330,-61.0,400.1037929058075,True
331,-30.0,18.90363621711731,False
332,-48.0,43.45363402366638,False
333,-30.0,66.19113993644714,False
334,-30.0,89.05898690223694,False
335,-30.0,113.93991017341614,False
336,-123.0,127.12397408485413,True
337,-129.0,19.32588791847229,False
338,-39.0,44.24542999267578,False
339,-30.0,71.75650787353516,False
340,-66.0,93.30285000801086,False
341,-48.0,117.14617991447449,False
342,-30.0,139.5345847606659,False
343,-30.0,162.36939191818237,False
344,-30.0,185.60829782485962,False
345,-94.0,197.94632506370544,True
346,-30.0,18.297878980636597,False
347,-39.0,42.43089818954468,False
348,-48.0,66.40282917022705,False
349,-39.0,89.8017201423645,False
350,-107.0,104.13974189758301,True
351,-30.0,18.91475772857666,False
352,-66.0,45.27521777153015,False
353,-30.0,68.92238879203796,False
354,-129.0,98.62178182601929,False
355,-84.0,121.30976486206055,False
356,-30.0,146.04206371307373,False
357,-138.0,170.75368070602417,False
358,-30.0,195.80594992637634,False
359,-84.0,214.9879388809204,False
360,-30.0,237.96973991394043,False
361,-93.0,261.7532858848572,False
362,-75.0,286.62506008148193,False
363,-84.0,311.49686074256897,False
364,-30.0,334.6473739147186,False
365,-30.0,358.1656837463379,False
366,-57.0,382.2288098335266,False
367,-39.0,404.8597140312195,False
368,-30.0,429.46508383750916,False
369,-39.0,452.7572090625763,False
370,-30.0,476.94332575798035,False
371,-30.0,500.3255658149719,False
372,-39.0,525.113817691803,False
373,-30.0,548.1075029373169,False
374,-71.0,561.9763169288635,True
375,-39.0,27.16644024848938,False
376,-30.0,51.45376515388489,False
377,-30.0,75.76517820358276,False
378,-48.0,98.96553611755371,False
379,-102.0,123.47019910812378,False
380,-30.0,146.77818512916565,False
381,-138.0,169.65492296218872,False
382,-39.0,198.78910732269287,False
383,-84.0,222.98451614379883,False
384,-30.0,245.81163215637207,False
385,-111.0,277.2824742794037,False
386,-129.0,296.03955721855164,False
387,-39.0,320.07752323150635,False
388,-30.0,349.19649720191956,False
389,-30.0,372.3573181629181,False
390,-30.0,394.99162101745605,False
391,-82.0,410.69244623184204,True
392,-39.0,18.768975734710693,False
393,-30.0,41.88846492767334,False
394,-39.0,68.96570801734924,False
395,-84.0,93.41974687576294,False
396,-30.0,116.7517340183258,False
397,-39.0,141.11524605751038,False
398,-30.0,163.69189882278442,False
399,-30.0,186.29432487487793,False
400,-75.0,210.23181676864624,False
401,-30.0,234.84775805473328,False
402,-102.0,258.24134397506714,False
403,-39.0,282.37930488586426,False
404,-30.0,310.4207968711853,False
405,-30.0,335.0798079967499,False
406,-30.0,357.89423084259033,False
407,-66.0,381.6731069087982,False
408,-30.0,404.16314792633057,False
409,-39.0,426.868332862854,False
410,-39.0,450.6000108718872,False
411,-66.0,474.73753595352173,False
412,-156.0,496.9061470031738,False
413,-30.0,519.997820854187,False
414,-30.0,542.7597308158875,False
415,-30.0,566.5250198841095,False
416,-30.0,594.4160449504852,False
417,-39.0,623.4493329524994,False
418,-30.0,646.6178207397461,False
419,-120.0,665.3906438350677,False
420,-39.0,689.1794669628143,False
421,-30.0,711.5711679458618,False
422,-30.0,734.1081459522247,False
423,-30.0,759.0203058719635,False
424,-66.0,783.3398430347443,False
425,-30.0,808.0954978466034,False
426,-30.0,832.0088069438934,False
427,-30.0,855.3903737068176,False
428,-39.0,878.5600979328156,False
429,-30.0,901.9789409637451,False
430,-30.0,924.4870021343231,False
431,-30.0,948.1593158245087,False
432,-30.0,971.5494110584259,False
433,-39.0,994.548476934433,False
434,-93.0,1017.7963378429413,False
435,-56.0,1028.8368377685547,True
436,-39.0,19.622296810150146,False
437,-30.0,42.75147771835327,False
438,-102.0,68.26127576828003,False
439,-57.0,91.75250387191772,False
440,-30.0,114.32686185836792,False
441,-30.0,136.93334197998047,False
442,-30.0,163.50051164627075,False
443,-30.0,187.0015230178833,False
444,-30.0,209.70264983177185,False
445,-30.0,232.6399519443512,False
446,-69.0,245.6009726524353,True
447,-30.0,18.309158086776733,False
448,-102.0,44.09002089500427,False
449,-39.0,68.3649549484253,False
450,-39.0,105.59615302085876,False
451,-39.0,128.5556640625,False
452,-30.0,160.1557469367981,False
453,-30.0,183.2569282054901,False
454,-30.0,206.55121397972107,False
455,-39.0,230.2005479335785,False
456,-39.0,254.8790009021759,False
457,-91.0,270.0758709907532,True
458,-48.0,19.22373080253601,False
459,-39.0,43.22279977798462,False
460,-30.0,67.10225510597229,False
461,-57.0,90.95503687858582,False
462,-30.0,113.97732591629028,False
463,-75.0,137.45852494239807,False
464,-138.0,161.41861605644226,False
465,-30.0,185.9997959136963,False
466,-30.0,209.0435037612915,False
467,-30.0,232.13116693496704,False
468,-30.0,254.89090180397034,False
469,-84.0,278.4242160320282,False
470,-30.0,302.18053698539734,False
471,-30.0,324.6673698425293,False
472,-30.0,348.19556879997253,False
473,-39.0,370.7483937740326,False
474,-30.0,394.41138100624084,False
475,-48.0,419.30668783187866,False
476,-39.0,442.6863820552826,False
477,-39.0,467.4070677757263,False
478,-30.0,491.5738580226898,False
479,-48.0,515.0495719909668,False
480,-48.0,543.672180891037,False
481,-30.0,567.6453287601471,False
482,-74.0,578.7405388355255,True
483,-30.0,18.777663946151733,False
484,-66.0,40.42629599571228,False
485,-39.0,63.50286412239075,False
486,-30.0,87.47174906730652,False
487,-56.0,98.46816897392273,True
488,-39.0,19.16972589492798,False
489,-30.0,42.59983491897583,False
490,-39.0,67.24796271324158,False
491,-66.0,91.39354491233826,False
492,-30.0,119.51244378089905,False
493,-66.0,139.30775499343872,False
494,-30.0,162.06841492652893,False
495,-57.0,186.9699010848999,False
496,-30.0,209.77775883674622,False
497,-30.0,232.47103190422058,False
498,-39.0,255.9449427127838,False
499,-30.0,284.9518599510193,False
