# 	 seed 1993
# 	 elapsed time 0.8196799755096436
# 	 reward -22.0
# 	 discounted reward -20.383503125
,X_5,Y_5
0,0,0
1,1,0
2,2,0
3,2,1
4,3,1
5,3,2
6,3,3
