# 	 seed 1993
# 	 elapsed time 1.4206469058990479
# 	 reward -51.0
# 	 discounted reward -44.34916782031249
,X_2,Y_2
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,4,1
6,4,2
7,3,2
8,3,3
