# 	 seed 1993
# 	 elapsed time 1.2564351558685303
# 	 reward -33.0
# 	 discounted reward -28.896111570312502
,X_0,Y_0
0,0,0
1,1,0
2,2,0
3,1,0
4,2,0
5,2,1
6,3,1
7,3,2
8,3,3
