# 	 seed 1993
# 	 elapsed time 18.611993074417114
# 	 reward -66.0
# 	 discounted reward -44.33401142426623
,X_0,Y_0
0,0,0
1,1,0
2,0,0
3,1,0
4,2,0
5,3,0
6,4,0
7,5,0
8,5,1
9,6,1
10,6,2
11,7,2
12,7,3
13,8,3
14,9,3
15,10,3
16,11,3
17,11,2
18,11,1
19,12,1
20,12,2
21,12,3
22,12,2
23,12,1
24,12,0
25,11,0
26,11,1
27,11,0
28,11,1
29,12,1
30,11,1
