# 	 seed 1993
# 	 elapsed time 1.632261037826538
# 	 reward -42.0
# 	 discounted reward -37.73334080468749
,X_1,Y_1
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,4,1
6,4,2
7,4,3
8,3,3
