# 	 seed 1993
# 	 elapsed time 40.226203203201294
# 	 reward -19.0
# 	 discounted reward -14.310296880076168
# 	 valid policy True
,X_8,Y_8
0,1,3
1,3,0
2,3,1
3,3,0
4,3,1
5,3,0
6,3,1
7,3,0
8,2,0
9,1,0
10,0,0
11,0,1
