# 	 seed 1993
# 	 elapsed time 17.13239288330078
# 	 reward -4.0
# 	 discounted reward -3.709875
# 	 valid policy True
,X_5,Y_5
0,1,3
1,3,2
2,2,2
3,1,2
4,0,2
5,0,1
