,elapsed_time,reward,discounted_reward,sat
0,24.56412982940674,-6.0,-5.298162187499999,True
1,24.64926505088806,-15.0,-13.014537187499998,True
2,15.850519895553589,-4.0,-3.709875,True
3,16.59175181388855,-13.0,-12.259875,True
4,17.13239288330078,-4.0,-3.709875,True
5,16.29182004928589,-4.0,-3.709875,True
6,16.7032630443573,-4.0,-3.709875,True
7,25.653762102127075,-6.0,-5.298162187499999,True
8,24.60945200920105,-15.0,-13.014537187499998,True
9,40.226203203201294,-19.0,-14.310296880076168,True
