# 	 seed 1993
# 	 elapsed time 24.60945200920105
# 	 reward -15.0
# 	 discounted reward -13.014537187499998
# 	 valid policy True
,X_9,Y_9
0,1,3
1,3,0
2,3,1
3,3,0
4,2,0
5,1,0
6,0,0
7,0,1
