,time,discounted_reward,reward,sat
0,74.52237701416016,-42.841894270358154,-111.0,False
1,164.50579500198364,-15.707224721141236,-30.0,False
2,251.7706298828125,-15.707224721141236,-30.0,False
3,306.4067349433899,-95.49102350892885,-150.0,True
4,380.1770751476288,-28.542800551629373,-48.0,False
5,457.0286419391632,-31.41649016093159,-57.0,False
6,534.0926008224487,-18.77227935773427,-39.0,False
7,610.4298949241638,-26.068417194289072,-66.0,False
8,684.6435060501099,-15.707224721141236,-30.0,False
9,757.548791885376,-15.707224721141236,-30.0,False
10,830.9232621192932,-15.707224721141236,-30.0,False
11,907.0615940093994,-74.81525480070455,-111.0,False
12,983.3649399280548,-19.876845792579015,-39.0,False
13,1058.0416967868805,-31.887302692296263,-57.0,False
14,1132.1660408973694,-15.707224721141236,-30.0,False
15,1205.0104432106018,-18.473436530666447,-39.0,False
16,1280.6484110355377,-30.542260385984985,-48.0,False
17,1358.1324508190155,-32.396483401916754,-93.0,False
18,1433.213704109192,-15.707224721141236,-30.0,False
19,1558.899574995041,-89.85900217986948,-156.0,False
20,1632.7358119487762,-40.32794008708731,-138.0,False
21,1665.333557844162,-41.96593166768939,-50.0,True
22,1736.969449043274,-15.707224721141236,-30.0,False
23,1812.9435830116272,-36.67266382348498,-57.0,False
24,1862.1087629795074,-55.5380869629883,-85.0,True
25,1939.201054096222,-36.6102223889728,-75.0,False
26,2012.4447569847107,-21.37946940866272,-39.0,False
27,2088.4146909713745,-24.934673590077242,-57.0,False
28,2162.886288881302,-15.707224721141236,-30.0,False
29,2236.083976984024,-15.707224721141236,-30.0,False
30,2310.8923947811127,-15.707224721141236,-30.0,False
31,2386.69601893425,-38.07484327940522,-129.0,False
32,2454.2793650627136,-43.99719527349808,-102.0,False
33,2527.324072122574,-15.707224721141236,-30.0,False
34,2653.865940093994,-15.707224721141236,-30.0,False
35,2773.9114899635315,-40.329069457778836,-84.0,False
36,2857.0955328941345,-35.372410317947825,-54.0,True
37,2925.444599866867,-15.707224721141236,-30.0,False
38,2990.7106778621674,-15.707224721141236,-30.0,False
39,3104.4522020816803,-39.464448775012,-93.0,False
40,3170.893733024597,-40.343236827055286,-75.0,False
41,3236.425384044647,-15.707224721141236,-30.0,False
42,3303.1467061042786,-27.601068827417492,-57.0,False
43,3370.7030868530273,-40.26675557866188,-84.0,False
44,3483.716439962387,-15.707224721141236,-30.0,False
45,3550.3113219738007,-15.707224721141236,-30.0,False
46,3615.0840458869934,-15.707224721141236,-30.0,False
47,3676.952316045761,-15.707224721141236,-30.0,False
48,3786.552929878235,-72.9637917766315,-102.0,False
49,3853.4502317905426,-21.992260385984988,-39.0,False
50,3918.5775167942047,-15.707224721141236,-30.0,False
51,3982.4380848407745,-109.7572247211413,-129.0,False
52,4048.220463037491,-19.103407143959,-39.0,False
53,4093.593186855316,-59.45950621634953,-78.0,True
54,4200.184811830521,-34.22669652882333,-57.0,False
55,4263.294645786285,-15.707224721141236,-30.0,False
56,4327.033998012543,-15.707224721141236,-30.0,False
57,4393.76712679863,-27.84647549484062,-66.0,False
58,4460.999351978302,-67.914397957206,-120.0,False
59,4526.124932050705,-18.20373087923774,-39.0,False
60,4590.1459538936615,-17.740644590074325,-39.0,False
61,4656.22878909111,-54.39068440864123,-75.0,False
62,4719.8615119457245,-15.707224721141236,-30.0,False
63,4782.520597934723,-15.707224721141236,-30.0,False
64,4847.245045900345,-15.707224721141236,-30.0,False
65,4912.216381072998,-24.257224721141238,-39.0,False
66,4975.739770889282,-15.707224721141236,-30.0,False
67,5042.633997917175,-22.823809628753285,-48.0,False
68,5106.974586963654,-15.707224721141236,-30.0,False
69,5217.271382808685,-50.408654469155096,-129.0,False
70,5281.328771829605,-15.707224721141236,-30.0,False
71,5349.070559024811,-52.72942146805204,-84.0,False
72,5415.1234998703,-15.707224721141236,-30.0,False
73,5476.596060991287,-47.42665597114123,-66.0,False
74,5642.767046928406,-27.66450507350647,-48.0,False
75,5708.2989909648895,-109.7572247211413,-129.0,False
76,5777.991780042648,-15.707224721141236,-30.0,False
77,5843.9731957912445,-59.169047089109995,-84.0,False
78,5912.651529073715,-57.10113790783976,-129.0,False
79,5984.398395061493,-15.707224721141236,-30.0,False
80,6053.977109193802,-55.83983756207011,-111.0,False
81,6119.56550693512,-15.707224721141236,-30.0,False
82,6303.676568984985,-81.71903883360378,-120.0,False
83,6385.693367958069,-43.887162197217165,-75.0,False
84,6459.558856010437,-15.707224721141236,-30.0,False
85,6537.402646780014,-27.735162313934712,-75.0,False
86,6617.009604930878,-15.707224721141236,-30.0,False
87,6693.1752009391785,-15.707224721141236,-30.0,False
88,6769.24401807785,-30.38762815864124,-48.0,False
89,6843.96577000618,-15.707224721141236,-30.0,False
90,6889.938079118729,-51.16553981745414,-65.0,True
91,6967.742910146713,-24.257224721141238,-39.0,False
92,7043.936434984207,-19.876845792579015,-39.0,False
93,7114.61862206459,-15.707224721141236,-30.0,False
94,7182.366154193878,-30.38762815864124,-48.0,False
95,7249.188955068588,-23.423599721141237,-39.0,False
96,7317.499413013458,-28.956288823484986,-48.0,False
97,7383.50296998024,-15.707224721141236,-30.0,False
98,7448.906725883484,-35.644648870088844,-84.0,False
99,7516.926285982132,-15.707224721141236,-30.0,False
