,time,discounted_reward,reward,sat
0,39.47453165054321,-143.3340114242662,-165.0,False
1,48.92646384239197,-36.24381249999999,-41.0,True
2,63.111183881759644,-107.89602167347655,-135.0,True
3,109.05583882331848,-143.3340114242662,-165.0,False
4,159.10308289527893,-44.33401142426623,-66.0,False
5,213.97672176361084,-41.542899720711546,-66.0,False
6,268.35284996032715,-44.33401142426623,-66.0,False
7,342.9959177970886,-47.42665597114123,-66.0,False
8,359.2309639453888,-44.71671376562499,-52.0,True
9,373.8771107196808,-86.66937282812499,-106.0,True
10,428.31553173065186,-39.023921408253436,-66.0,False
11,480.04673981666565,-140.54289972071155,-165.0,False
12,530.8479857444763,-54.042482986766224,-75.0,False
13,581.7013578414917,-61.00651142426623,-84.0,False
14,592.2858629226685,-103.52438125,-104.0,False
15,605.6930708885193,-51.33254078124999,-61.0,True
16,618.5953259468079,-34.66004078124999,-43.0,True
17,669.875875711441,-218.66004015825342,-264.0,False
18,683.2121648788452,-44.71671376562499,-52.0,True
19,762.5172548294067,-44.33401142426623,-66.0,False
20,840.8265500068665,-47.42665597114123,-66.0,False
21,854.0895597934723,-185.669372828125,-205.0,False
22,930.9226868152618,-47.42665597114123,-66.0,False
23,981.652468919754,-44.33401142426623,-66.0,False
24,1032.6202929019928,-44.33401142426623,-66.0,False
25,1083.1360058784485,-120.1016559711413,-147.0,False
26,1134.420180797577,-148.25927472071155,-174.0,False
27,1184.941386938095,-214.8939828058678,-255.0,False
28,1197.6283776760101,-194.38075407812497,-205.0,False
29,1248.88223695755,-41.542899720711546,-66.0,False
30,1318.1073627471924,-47.42665597114123,-66.0,False
31,1331.4643228054047,-44.71671376562499,-52.0,True
32,1382.0517246723175,-44.33401142426623,-66.0,False
33,1399.8961458206177,-120.76803659156258,-155.0,True
34,1447.9351358413696,-119.17312512115083,-175.0,True
35,1458.771560907364,-36.24381249999999,-41.0,True
36,1469.6311826705933,-117.4688125,-131.0,True
37,1520.2067358493805,-44.33401142426623,-66.0,False
38,1533.6413125991821,-44.71671376562499,-52.0,True
39,1546.638499736786,-117.391713765625,-133.0,True
40,1584.2495067119598,-40.34342940447079,-47.0,True
41,1662.606784582138,-44.33401142426623,-66.0,False
42,1700.485759973526,-36.24381249999999,-41.0,True
43,1711.4239747524261,-93.87188125,-104.0,True
44,1762.435302734375,-143.3340114242662,-165.0,False
45,1773.3991088867188,-108.9188125,-122.0,True
46,1878.7686426639557,-49.259274720711545,-75.0,False
47,1929.6586565971375,-47.42665597114123,-66.0,False
48,1945.2255837917328,-141.30683417347655,-153.0,False
49,1955.8511128425598,-103.52438125,-104.0,False
50,1966.7205476760864,-108.9188125,-122.0,True
51,2017.559898853302,-47.42665597114123,-66.0,False
52,2033.3710527420044,-33.230686805078115,-45.0,True
53,2112.63884973526,-135.33544984575343,-174.0,False
54,2123.597498893738,-93.87188125,-104.0,True
55,2174.237185716629,-148.0063630277053,-183.0,False
56,2187.8920378684998,-44.71671376562499,-52.0,True
57,2238.352173805237,-47.42665597114123,-66.0,False
58,2251.6060769557953,-101.00157484374999,-124.0,True
59,2262.4119398593903,-117.4688125,-131.0,True
60,2312.865355014801,-47.42665597114123,-66.0,False
61,2363.3716337680817,-44.33401142426623,-66.0,False
62,2373.8286879062653,-103.52438125,-104.0,False
63,2389.6093208789825,-33.230686805078115,-45.0,True
64,2458.657248020172,-66.97729530586781,-93.0,False
65,2469.348568677902,-200.20243749999997,-212.0,False
66,2520.5899426937103,-130.89039972071154,-165.0,False
67,2538.634375810623,-51.77156873919736,-65.0,True
68,2556.8857958316803,-63.728849091562594,-83.0,True
69,2607.558845758438,-56.589830970711546,-84.0,False
70,2658.3783988952637,-47.42665597114123,-66.0,False
71,2734.8243799209595,-44.33401142426623,-66.0,False
72,2785.532815694809,-47.42665597114123,-66.0,False
73,2836.1121459007263,-47.42665597114123,-66.0,False
74,2885.8414766788483,-56.589830970711546,-84.0,False
75,2895.2303869724274,-103.52438125,-104.0,False
76,2941.2882356643677,-47.42665597114123,-66.0,False
77,2987.6544756889343,-52.264571918759984,-84.0,False
78,2999.1539409160614,-194.38075407812497,-205.0,False
79,3045.035480737686,-54.042482986766224,-75.0,False
80,3091.361977815628,-49.259274720711545,-75.0,False
81,3137.290552854538,-47.42665597114123,-66.0,False
82,3183.3599548339844,-47.42665597114123,-66.0,False
83,3211.487151861191,-44.71671376562499,-52.0,True
84,3223.1302835941315,-100.24922828124998,-124.0,True
85,3269.1443288326263,-138.02392140825344,-165.0,False
86,3315.3917529582977,-44.33401142426623,-66.0,False
87,3329.2363798618317,-141.30683417347655,-153.0,False
88,3400.6522529125214,-130.89039972071154,-165.0,False
89,3410.1025178432465,-101.2024375,-113.0,True
90,3420.146237850189,-103.52438125,-104.0,False
91,3435.7372357845306,-89.2601169044708,-110.0,True
92,3447.589218854904,-93.28519984375,-115.0,True
93,3493.252580881119,-47.42665597114123,-66.0,False
94,3588.910190820694,-142.03557914610374,-174.0,False
95,3634.344955921173,-47.42665597114123,-66.0,False
96,3644.028324842453,-192.87188124999997,-203.0,False
97,3690.4238867759705,-47.42665597114123,-66.0,False
98,3737.926067829132,-36.75054348125998,-66.0,False
99,3751.504912853241,-87.8854839773828,-117.0,True
